bitcoin-wallet-7.07-prod,ScanActivity,ScanActivity,Interfacer,wallet.ui.scan,wallet.ui.scan.ScanActivity
bitcoin-wallet-7.07-prod,ScanActivity$AutoFocusRunnable,ScanActivity$AutoFocusRunnable,Service Provider,wallet.ui.scan,wallet.ui.scan.ScanActivity$AutoFocusRunnable
bitcoin-wallet-7.07-prod,ScanActivity$WarnDialogFragment,ScanActivity$WarnDialogFragment,Service Provider,wallet.ui.scan,wallet.ui.scan.ScanActivity$WarnDialogFragment
bitcoin-wallet-7.07-prod,ScanViewModel,ScanViewModel,Information Holder,wallet.ui.scan,wallet.ui.scan.ScanViewModel
bitcoin-wallet-7.07-prod,ScannerView,ScannerView,Interfacer,wallet.ui.scan,wallet.ui.scan.ScannerView
bitcoin-wallet-7.07-prod,DecodePrivateKeyTask,DecodePrivateKeyTask,Service Provider,wallet.ui.send,wallet.ui.send.DecodePrivateKeyTask
bitcoin-wallet-7.07-prod,DeriveKeyTask,DeriveKeyTask,Service Provider,wallet.ui.send,wallet.ui.send.DeriveKeyTask
bitcoin-wallet-7.07-prod,FeeCategory,FeeCategory,Information Holder,wallet.ui.send,wallet.ui.send.FeeCategory
bitcoin-wallet-7.07-prod,MaintenanceDialogFragment,MaintenanceDialogFragment,Interfacer,wallet.ui.send,wallet.ui.send.MaintenanceDialogFragment
bitcoin-wallet-7.07-prod,MaintenanceDialogFragment$State,MaintenanceDialogFragment$State,Information Holder,wallet.ui.send,wallet.ui.send.MaintenanceDialogFragment$State
bitcoin-wallet-7.07-prod,RaiseFeeDialogFragment,RaiseFeeDialogFragment,Interfacer,wallet.ui.send,wallet.ui.send.RaiseFeeDialogFragment
bitcoin-wallet-7.07-prod,RaiseFeeDialogFragment$State,RaiseFeeDialogFragment$State,Information Holder,wallet.ui.send,wallet.ui.send.RaiseFeeDialogFragment$State
bitcoin-wallet-7.07-prod,RaiseFeeViewModel,RaiseFeeViewModel,Information Holder,wallet.ui.send,wallet.ui.send.RaiseFeeViewModel
bitcoin-wallet-7.07-prod,RequestPaymentRequestTask,RequestPaymentRequestTask,Service Provider,wallet.ui.send,wallet.ui.send.RequestPaymentRequestTask
bitcoin-wallet-7.07-prod,RequestPaymentRequestTask$BluetoothRequestTask,RequestPaymentRequestTask$BluetoothRequestTask,Service Provider,wallet.ui.send,wallet.ui.send.RequestPaymentRequestTask$BluetoothRequestTask
bitcoin-wallet-7.07-prod,RequestPaymentRequestTask$HttpRequestTask,RequestPaymentRequestTask$HttpRequestTask,Service Provider,wallet.ui.send,wallet.ui.send.RequestPaymentRequestTask$HttpRequestTask
bitcoin-wallet-7.07-prod,RequestPaymentRequestTask$ResultCallback,RequestPaymentRequestTask$ResultCallback,Service Provider,wallet.ui.send,wallet.ui.send.RequestPaymentRequestTask$ResultCallback
bitcoin-wallet-7.07-prod,RequestWalletBalanceTask,RequestWalletBalanceTask,Interfacer,wallet.ui.send,wallet.ui.send.RequestWalletBalanceTask
bitcoin-wallet-7.07-prod,RequestWalletBalanceTask$ElectrumServer,RequestWalletBalanceTask$ElectrumServer,Information Holder,wallet.ui.send,wallet.ui.send.RequestWalletBalanceTask$ElectrumServer
bitcoin-wallet-7.07-prod,RequestWalletBalanceTask$JsonRpcRequest,RequestWalletBalanceTask$JsonRpcRequest,Information Holder,wallet.ui.send,wallet.ui.send.RequestWalletBalanceTask$JsonRpcRequest
bitcoin-wallet-7.07-prod,RequestWalletBalanceTask$JsonRpcResponse,RequestWalletBalanceTask$JsonRpcResponse,Information Holder,wallet.ui.send,wallet.ui.send.RequestWalletBalanceTask$JsonRpcResponse
bitcoin-wallet-7.07-prod,RequestWalletBalanceTask$ResultCallback,RequestWalletBalanceTask$ResultCallback,Service Provider,wallet.ui.send,wallet.ui.send.RequestWalletBalanceTask$ResultCallback
bitcoin-wallet-7.07-prod,SendCoinsActivity,SendCoinsActivity,Interfacer,wallet.ui.send,wallet.ui.send.SendCoinsActivity
bitcoin-wallet-7.07-prod,SendCoinsActivityViewModel,SendCoinsActivityViewModel,Information Holder,wallet.ui.send,wallet.ui.send.SendCoinsActivityViewModel
bitcoin-wallet-7.07-prod,SendCoinsFragment,SendCoinsFragment,Interfacer,wallet.ui.send,wallet.ui.send.SendCoinsFragment
bitcoin-wallet-7.07-prod,SendCoinsFragment$ReceivingAddressListener,SendCoinsFragment$ReceivingAddressListener,Service Provider,wallet.ui.send,wallet.ui.send.SendCoinsFragment$ReceivingAddressListener
bitcoin-wallet-7.07-prod,SendCoinsFragment$ReceivingAddressViewAdapter,SendCoinsFragment$ReceivingAddressViewAdapter,Service Provider,wallet.ui.send,wallet.ui.send.SendCoinsFragment$ReceivingAddressViewAdapter
bitcoin-wallet-7.07-prod,SendCoinsOfflineTask,SendCoinsOfflineTask,Service Provider,wallet.ui.send,wallet.ui.send.SendCoinsOfflineTask
bitcoin-wallet-7.07-prod,SendCoinsViewModel,SendCoinsViewModel,Information Holder,wallet.ui.send,wallet.ui.send.SendCoinsViewModel
bitcoin-wallet-7.07-prod,SendCoinsViewModel$State,SendCoinsViewModel$State,Information Holder,wallet.ui.send,wallet.ui.send.SendCoinsViewModel$State
bitcoin-wallet-7.07-prod,SweepWalletActivity,SweepWalletActivity,Service Provider,wallet.ui.send,wallet.ui.send.SweepWalletActivity
bitcoin-wallet-7.07-prod,SweepWalletFragment,SweepWalletFragment,Interfacer,wallet.ui.send,wallet.ui.send.SweepWalletFragment
bitcoin-wallet-7.07-prod,SweepWalletFragment$FakeTransaction,SweepWalletFragment$FakeTransaction,Information Holder,wallet.ui.send,wallet.ui.send.SweepWalletFragment$FakeTransaction
bitcoin-wallet-7.07-prod,SweepWalletViewModel,SweepWalletViewModel,Information Holder,wallet.ui.send,wallet.ui.send.SweepWalletViewModel
bitcoin-wallet-7.07-prod,SweepWalletViewModel$State,SweepWalletViewModel$State,Information Holder,wallet.ui.send,wallet.ui.send.SweepWalletViewModel$State
bitcoin-wallet-7.07-prod,Base43,Base43,Service Provider,wallet.util,wallet.util.Base43
bitcoin-wallet-7.07-prod,Bluetooth,Bluetooth,Service Provider,wallet.util,wallet.util.Bluetooth
bitcoin-wallet-7.07-prod,CheatSheet,CheatSheet,Service Provider,wallet.util,wallet.util.CheatSheet
bitcoin-wallet-7.07-prod,CrashReporter,CrashReporter,Service Provider,wallet.util,wallet.util.CrashReporter
bitcoin-wallet-7.07-prod,CrashReporter$ExceptionHandler,CrashReporter$ExceptionHandler,Service Provider,wallet.util,wallet.util.CrashReporter$ExceptionHandler
bitcoin-wallet-7.07-prod,Crypto,Crypto,Service Provider,wallet.util,wallet.util.Crypto
bitcoin-wallet-7.07-prod,Formats,Formats,Service Provider,wallet.util,wallet.util.Formats
bitcoin-wallet-7.07-prod,GenericUtils,GenericUtils,Service Provider,wallet.util,wallet.util.GenericUtils
bitcoin-wallet-7.07-prod,Installer,Installer,Service Provider,wallet.util,wallet.util.Installer
bitcoin-wallet-7.07-prod,Iso8601Format,Iso8601Format,Service Provider,wallet.util,wallet.util.Iso8601Format
bitcoin-wallet-7.07-prod,MonetarySpannable,MonetarySpannable,Service Provider,wallet.util,wallet.util.MonetarySpannable
bitcoin-wallet-7.07-prod,Nfc,Nfc,Service Provider,wallet.util,wallet.util.Nfc
bitcoin-wallet-7.07-prod,OnFirstPreDraw,OnFirstPreDraw,Service Provider,wallet.util,wallet.util.OnFirstPreDraw
bitcoin-wallet-7.07-prod,OnFirstPreDraw$Callback,OnFirstPreDraw$Callback,Service Provider,wallet.util,wallet.util.OnFirstPreDraw$Callback
bitcoin-wallet-7.07-prod,Qr,Qr,Service Provider,wallet.util,wallet.util.Qr
bitcoin-wallet-7.07-prod,Toast,Toast,Service Provider,wallet.util,wallet.util.Toast
bitcoin-wallet-7.07-prod,ViewPagerTabs,ViewPagerTabs,Interfacer,wallet.util,wallet.util.ViewPagerTabs
bitcoin-wallet-7.07-prod,WalletUtils,WalletUtils,Service Provider,wallet.util,wallet.util.WalletUtils
bitcoin-wallet-7.07-prod,WalletUtils$MonospaceSpan,WalletUtils$MonospaceSpan,Service Provider,wallet.util,wallet.util.WalletUtils$MonospaceSpan
bitcoin-wallet-7.07-prod,WholeStringBuilder,WholeStringBuilder,Service Provider,wallet.util,wallet.util.WholeStringBuilder
bitcoin-wallet-7.07-prod,data,wallet.data,,wallet,wallet.data
bitcoin-wallet-7.07-prod,offline,wallet.offline,,wallet,wallet.offline
bitcoin-wallet-7.07-prod,service,wallet.service,,wallet,wallet.service
bitcoin-wallet-7.07-prod,wallet,wallet,,,wallet
bitcoin-wallet-7.07-prod,scan,wallet.ui.scan,,wallet.ui,wallet.ui.scan
bitcoin-wallet-7.07-prod,preference,wallet.ui.preference,,wallet.ui,wallet.ui.preference
bitcoin-wallet-7.07-prod,send,wallet.ui.send,,wallet.ui,wallet.ui.send
bitcoin-wallet-7.07-prod,util,wallet.util,,wallet,wallet.util
bitcoin-wallet-7.07-prod,backup,wallet.ui.backup,,wallet.ui,wallet.ui.backup
bitcoin-wallet-7.07-prod,sample,wallet.integration.sample,,wallet.integration,wallet.integration.sample
bitcoin-wallet-7.07-prod,ui,wallet.ui,,wallet,wallet.ui
bitcoin-wallet-7.07-prod,monitor,wallet.ui.monitor,,wallet.ui,wallet.ui.monitor
bitcoin-wallet-7.07-prod,android,wallet.integration.android,,wallet.integration,wallet.integration.android
version,label,name,role,parent,full
bitcoin-wallet-7.12-prod,Configuration,Configuration,Information Holder,wallet,wallet.Configuration
bitcoin-wallet-7.12-prod,Constants,Constants,Information Holder,wallet,wallet.Constants
bitcoin-wallet-7.12-prod,Constants$Files,Constants$Files,Information Holder,wallet,wallet.Constants$Files
bitcoin-wallet-7.12-prod,Logging,Logging,Service Provider,wallet,wallet.Logging
bitcoin-wallet-7.12-prod,WalletApplication,WalletApplication,Controller,wallet,wallet.WalletApplication
bitcoin-wallet-7.12-prod,WalletApplication$OnWalletLoadedListener,WalletApplication$OnWalletLoadedListener,Service Provider,wallet,wallet.WalletApplication$OnWalletLoadedListener
bitcoin-wallet-7.12-prod,WalletBalanceWidgetProvider,WalletBalanceWidgetProvider,Interfacer,wallet,wallet.WalletBalanceWidgetProvider
bitcoin-wallet-7.12-prod,AbstractWalletLiveData,AbstractWalletLiveData,Information Holder,wallet.data,wallet.data.AbstractWalletLiveData
bitcoin-wallet-7.12-prod,AddressBookDao,AddressBookDao,Service Provider,wallet.data,wallet.data.AddressBookDao
bitcoin-wallet-7.12-prod,AddressBookEntry,AddressBookEntry,Information Holder,wallet.data,wallet.data.AddressBookEntry
bitcoin-wallet-7.12-prod,AppDatabase,AppDatabase,Information Holder,wallet.data,wallet.data.AppDatabase
bitcoin-wallet-7.12-prod,BlockchainStateLiveData,BlockchainStateLiveData,Information Holder,wallet.data,wallet.data.BlockchainStateLiveData
bitcoin-wallet-7.12-prod,ConfigFormatLiveData,ConfigFormatLiveData,Information Holder,wallet.data,wallet.data.ConfigFormatLiveData
bitcoin-wallet-7.12-prod,ConfigOwnNameLiveData,ConfigOwnNameLiveData,Information Holder,wallet.data,wallet.data.ConfigOwnNameLiveData
bitcoin-wallet-7.12-prod,DynamicFeeLiveData,DynamicFeeLiveData,Structurer,wallet.data,wallet.data.DynamicFeeLiveData
bitcoin-wallet-7.12-prod,ExchangeRate,ExchangeRate,Information Holder,wallet.data,wallet.data.ExchangeRate
bitcoin-wallet-7.12-prod,ExchangeRatesProvider,ExchangeRatesProvider,Service Provider,wallet.data,wallet.data.ExchangeRatesProvider
bitcoin-wallet-7.12-prod,PaymentIntent,PaymentIntent,Structurer,wallet.data,wallet.data.PaymentIntent
bitcoin-wallet-7.12-prod,PaymentIntent$Output,PaymentIntent$Output,Coordinator,wallet.data,wallet.data.PaymentIntent$Output
bitcoin-wallet-7.12-prod,PaymentIntent$Standard,PaymentIntent$Standard,Information Holder,wallet.data,wallet.data.PaymentIntent$Standard
bitcoin-wallet-7.12-prod,SelectedExchangeRateLiveData,SelectedExchangeRateLiveData,Coordinator,wallet.data,wallet.data.SelectedExchangeRateLiveData
bitcoin-wallet-7.12-prod,ThrottelingLiveData,ThrottelingLiveData,Information Holder,wallet.data,wallet.data.ThrottelingLiveData
bitcoin-wallet-7.12-prod,TimeLiveData,TimeLiveData,Information Holder,wallet.data,wallet.data.TimeLiveData
bitcoin-wallet-7.12-prod,WalletBalanceLiveData,WalletBalanceLiveData,Structurer,wallet.data,wallet.data.WalletBalanceLiveData
bitcoin-wallet-7.12-prod,WalletBalanceLiveData$WalletListener,WalletBalanceLiveData$WalletListener,Service Provider,wallet.data,wallet.data.WalletBalanceLiveData$WalletListener
bitcoin-wallet-7.12-prod,WalletLiveData,WalletLiveData,Service Provider,wallet.data,wallet.data.WalletLiveData
bitcoin-wallet-7.12-prod,BitcoinIntegration,BitcoinIntegration,Controller,wallet.integration.android,wallet.integration.android.BitcoinIntegration
bitcoin-wallet-7.12-prod,SampleActivity,SampleActivity,Interfacer,wallet.integration.sample,wallet.integration.sample.SampleActivity
bitcoin-wallet-7.12-prod,AcceptBluetoothService,AcceptBluetoothService,Interfacer,wallet.offline,wallet.offline.AcceptBluetoothService
bitcoin-wallet-7.12-prod,AcceptBluetoothThread,AcceptBluetoothThread,Coordinator,wallet.offline,wallet.offline.AcceptBluetoothThread
bitcoin-wallet-7.12-prod,AcceptBluetoothThread$ClassicBluetoothThread,AcceptBluetoothThread$ClassicBluetoothThread,Service Provider,wallet.offline,wallet.offline.AcceptBluetoothThread$ClassicBluetoothThread
bitcoin-wallet-7.12-prod,AcceptBluetoothThread$PaymentProtocolThread,AcceptBluetoothThread$PaymentProtocolThread,Service Provider,wallet.offline,wallet.offline.AcceptBluetoothThread$PaymentProtocolThread
bitcoin-wallet-7.12-prod,DirectPaymentTask,DirectPaymentTask,Service Provider,wallet.offline,wallet.offline.DirectPaymentTask
bitcoin-wallet-7.12-prod,DirectPaymentTask$BluetoothPaymentTask,DirectPaymentTask$BluetoothPaymentTask,Service Provider,wallet.offline,wallet.offline.DirectPaymentTask$BluetoothPaymentTask
bitcoin-wallet-7.12-prod,DirectPaymentTask$HttpPaymentTask,DirectPaymentTask$HttpPaymentTask,Service Provider,wallet.offline,wallet.offline.DirectPaymentTask$HttpPaymentTask
bitcoin-wallet-7.12-prod,DirectPaymentTask$ResultCallback,DirectPaymentTask$ResultCallback,Service Provider,wallet.offline,wallet.offline.DirectPaymentTask$ResultCallback
bitcoin-wallet-7.12-prod,BlockchainService,BlockchainService,Interfacer,wallet.service,wallet.service.BlockchainService
bitcoin-wallet-7.12-prod,BlockchainService$ImpedimentsLiveData,BlockchainService$ImpedimentsLiveData,Structurer,wallet.service,wallet.service.BlockchainService$ImpedimentsLiveData
bitcoin-wallet-7.12-prod,BlockchainService$LocalBinder,BlockchainService$LocalBinder,Information Holder,wallet.service,wallet.service.BlockchainService$LocalBinder
bitcoin-wallet-7.12-prod,BlockchainService$NewTransactionLiveData,BlockchainService$NewTransactionLiveData,Information Holder,wallet.service,wallet.service.BlockchainService$NewTransactionLiveData
bitcoin-wallet-7.12-prod,BlockchainService$PeerConnectivityListener,BlockchainService$PeerConnectivityListener,Service Provider,wallet.service,wallet.service.BlockchainService$PeerConnectivityListener
bitcoin-wallet-7.12-prod,BlockchainState,BlockchainState,Information Holder,wallet.service,wallet.service.BlockchainState
bitcoin-wallet-7.12-prod,BlockchainState$Impediment,BlockchainState$Impediment,Information Holder,wallet.service,wallet.service.BlockchainState$Impediment
bitcoin-wallet-7.12-prod,BootstrapReceiver,BootstrapReceiver,Service Provider,wallet.service,wallet.service.BootstrapReceiver
bitcoin-wallet-7.12-prod,InactivityNotificationService,InactivityNotificationService,Interfacer,wallet.service,wallet.service.InactivityNotificationService
bitcoin-wallet-7.12-prod,UpgradeWalletService,UpgradeWalletService,Coordinator,wallet.service,wallet.service.UpgradeWalletService
bitcoin-wallet-7.12-prod,AbstractWalletActivity,AbstractWalletActivity,Coordinator,wallet.ui,wallet.ui.AbstractWalletActivity
bitcoin-wallet-7.12-prod,AddressAndLabel,AddressAndLabel,Service Provider,wallet.ui,wallet.ui.AddressAndLabel
bitcoin-wallet-7.12-prod,AddressBookActivity,AddressBookActivity,Coordinator,wallet.ui,wallet.ui.AddressBookActivity
bitcoin-wallet-7.12-prod,AddressBookActivity$TwoFragmentAdapter,AddressBookActivity$TwoFragmentAdapter,Information Holder,wallet.ui,wallet.ui.AddressBookActivity$TwoFragmentAdapter
bitcoin-wallet-7.12-prod,AlertDialogsFragment,AlertDialogsFragment,Interfacer,wallet.ui,wallet.ui.AlertDialogsFragment
bitcoin-wallet-7.12-prod,AlertDialogsViewModel,AlertDialogsViewModel,Information Holder,wallet.ui,wallet.ui.AlertDialogsViewModel
bitcoin-wallet-7.12-prod,BitmapFragment,BitmapFragment,Coordinator,wallet.ui,wallet.ui.BitmapFragment
bitcoin-wallet-7.12-prod,CircularProgressView,CircularProgressView,Interfacer,wallet.ui,wallet.ui.CircularProgressView
bitcoin-wallet-7.12-prod,CurrencyAmountView,CurrencyAmountView,Interfacer,wallet.ui,wallet.ui.CurrencyAmountView
bitcoin-wallet-7.12-prod,CurrencyAmountView$Listener,CurrencyAmountView$Listener,Service Provider,wallet.ui,wallet.ui.CurrencyAmountView$Listener
bitcoin-wallet-7.12-prod,CurrencyAmountView$TextViewListener,CurrencyAmountView$TextViewListener,Service Provider,wallet.ui,wallet.ui.CurrencyAmountView$TextViewListener
bitcoin-wallet-7.12-prod,CurrencyCalculatorLink,CurrencyCalculatorLink,Information Holder,wallet.ui,wallet.ui.CurrencyCalculatorLink
bitcoin-wallet-7.12-prod,CurrencySymbolDrawable,CurrencySymbolDrawable,Information Holder,wallet.ui,wallet.ui.CurrencySymbolDrawable
bitcoin-wallet-7.12-prod,CurrencyTextView,CurrencyTextView,Interfacer,wallet.ui,wallet.ui.CurrencyTextView
bitcoin-wallet-7.12-prod,DialogBuilder,DialogBuilder,Service Provider,wallet.ui,wallet.ui.DialogBuilder
bitcoin-wallet-7.12-prod,DividerItemDecoration,DividerItemDecoration,Interfacer,wallet.ui,wallet.ui.DividerItemDecoration
bitcoin-wallet-7.12-prod,EditAddressBookEntryFragment,EditAddressBookEntryFragment,Interfacer,wallet.ui,wallet.ui.EditAddressBookEntryFragment
bitcoin-wallet-7.12-prod,EncryptKeysDialogFragment,EncryptKeysDialogFragment,Interfacer,wallet.ui,wallet.ui.EncryptKeysDialogFragment
bitcoin-wallet-7.12-prod,EncryptKeysDialogFragment$State,EncryptKeysDialogFragment$State,Information Holder,wallet.ui,wallet.ui.EncryptKeysDialogFragment$State
bitcoin-wallet-7.12-prod,Event,Event,Information Holder,wallet.ui,wallet.ui.Event
bitcoin-wallet-7.12-prod,Event$Observer,Event$Observer,Service Provider,wallet.ui,wallet.ui.Event$Observer
bitcoin-wallet-7.12-prod,ExchangeRatesActivity,ExchangeRatesActivity,Service Provider,wallet.ui,wallet.ui.ExchangeRatesActivity
bitcoin-wallet-7.12-prod,ExchangeRatesAdapter,ExchangeRatesAdapter,Structurer,wallet.ui,wallet.ui.ExchangeRatesAdapter
bitcoin-wallet-7.12-prod,ExchangeRatesAdapter$ListItem,ExchangeRatesAdapter$ListItem,Information Holder,wallet.ui,wallet.ui.ExchangeRatesAdapter$ListItem
bitcoin-wallet-7.12-prod,ExchangeRatesAdapter$OnClickListener,ExchangeRatesAdapter$OnClickListener,Service Provider,wallet.ui,wallet.ui.ExchangeRatesAdapter$OnClickListener
bitcoin-wallet-7.12-prod,ExchangeRatesAdapter$ViewHolder,ExchangeRatesAdapter$ViewHolder,Information Holder,wallet.ui,wallet.ui.ExchangeRatesAdapter$ViewHolder
bitcoin-wallet-7.12-prod,ExchangeRatesFragment,ExchangeRatesFragment,Interfacer,wallet.ui,wallet.ui.ExchangeRatesFragment
bitcoin-wallet-7.12-prod,ExchangeRatesViewModel,ExchangeRatesViewModel,Information Holder,wallet.ui,wallet.ui.ExchangeRatesViewModel
bitcoin-wallet-7.12-prod,ExchangeRatesViewModel$ExchangeRatesLiveData,ExchangeRatesViewModel$ExchangeRatesLiveData,Information Holder,wallet.ui,wallet.ui.ExchangeRatesViewModel$ExchangeRatesLiveData
bitcoin-wallet-7.12-prod,FancyListFragment,FancyListFragment,Interfacer,wallet.ui,wallet.ui.FancyListFragment
bitcoin-wallet-7.12-prod,HelpDialogFragment,HelpDialogFragment,Coordinator,wallet.ui,wallet.ui.HelpDialogFragment
bitcoin-wallet-7.12-prod,InputParser,InputParser,Service Provider,wallet.ui,wallet.ui.InputParser
bitcoin-wallet-7.12-prod,InputParser$BinaryInputParser,InputParser$BinaryInputParser,Service Provider,wallet.ui,wallet.ui.InputParser$BinaryInputParser
bitcoin-wallet-7.12-prod,InputParser$StreamInputParser,InputParser$StreamInputParser,Service Provider,wallet.ui,wallet.ui.InputParser$StreamInputParser
bitcoin-wallet-7.12-prod,InputParser$StringInputParser,InputParser$StringInputParser,Service Provider,wallet.ui,wallet.ui.InputParser$StringInputParser
bitcoin-wallet-7.12-prod,MaybeMaintenanceFragment,MaybeMaintenanceFragment,Coordinator,wallet.ui,wallet.ui.MaybeMaintenanceFragment
bitcoin-wallet-7.12-prod,MaybeMaintenanceViewModel,MaybeMaintenanceViewModel,Information Holder,wallet.ui,wallet.ui.MaybeMaintenanceViewModel
bitcoin-wallet-7.12-prod,MaybeMaintenanceViewModel$WalletMaintenanceRecommendedLiveData,MaybeMaintenanceViewModel$WalletMaintenanceRecommendedLiveData,Information Holder,wallet.ui,wallet.ui.MaybeMaintenanceViewModel$WalletMaintenanceRecommendedLiveData
bitcoin-wallet-7.12-prod,ProgressDialogFragment,ProgressDialogFragment,Service Provider,wallet.ui,wallet.ui.ProgressDialogFragment
bitcoin-wallet-7.12-prod,ProgressDialogFragment$Observer,ProgressDialogFragment$Observer,Service Provider,wallet.ui,wallet.ui.ProgressDialogFragment$Observer
bitcoin-wallet-7.12-prod,ReportIssueDialogBuilder,ReportIssueDialogBuilder,Service Provider,wallet.ui,wallet.ui.ReportIssueDialogBuilder
bitcoin-wallet-7.12-prod,ReportIssueDialogFragment,ReportIssueDialogFragment,Interfacer,wallet.ui,wallet.ui.ReportIssueDialogFragment
bitcoin-wallet-7.12-prod,ReportIssueViewModel,ReportIssueViewModel,Information Holder,wallet.ui,wallet.ui.ReportIssueViewModel
bitcoin-wallet-7.12-prod,RequestCoinsActivity,RequestCoinsActivity,Coordinator,wallet.ui,wallet.ui.RequestCoinsActivity
bitcoin-wallet-7.12-prod,RequestCoinsActivityViewModel,RequestCoinsActivityViewModel,Information Holder,wallet.ui,wallet.ui.RequestCoinsActivityViewModel
bitcoin-wallet-7.12-prod,RequestCoinsFragment,RequestCoinsFragment,Interfacer,wallet.ui,wallet.ui.RequestCoinsFragment
bitcoin-wallet-7.12-prod,RequestCoinsViewModel,RequestCoinsViewModel,Interfacer,wallet.ui,wallet.ui.RequestCoinsViewModel
bitcoin-wallet-7.12-prod,RequestCoinsViewModel$FreshReceiveAddressLiveData,RequestCoinsViewModel$FreshReceiveAddressLiveData,Information Holder,wallet.ui,wallet.ui.RequestCoinsViewModel$FreshReceiveAddressLiveData
bitcoin-wallet-7.12-prod,SendCoinsQrActivity,SendCoinsQrActivity,Interfacer,wallet.ui,wallet.ui.SendCoinsQrActivity
bitcoin-wallet-7.12-prod,SendingAddressesFragment,SendingAddressesFragment,Interfacer,wallet.ui,wallet.ui.SendingAddressesFragment
bitcoin-wallet-7.12-prod,SendingAddressesViewModel,SendingAddressesViewModel,Information Holder,wallet.ui,wallet.ui.SendingAddressesViewModel
bitcoin-wallet-7.12-prod,SendingAddressesViewModel$AddressesToExcludeLiveData,SendingAddressesViewModel$AddressesToExcludeLiveData,Information Holder,wallet.ui,wallet.ui.SendingAddressesViewModel$AddressesToExcludeLiveData
bitcoin-wallet-7.12-prod,SendingAddressesViewModel$ClipLiveData,SendingAddressesViewModel$ClipLiveData,Information Holder,wallet.ui,wallet.ui.SendingAddressesViewModel$ClipLiveData
bitcoin-wallet-7.12-prod,ShowPasswordCheckListener,ShowPasswordCheckListener,Service Provider,wallet.ui,wallet.ui.ShowPasswordCheckListener
bitcoin-wallet-7.12-prod,StickToTopLinearLayoutManager,StickToTopLinearLayoutManager,Service Provider,wallet.ui,wallet.ui.StickToTopLinearLayoutManager
bitcoin-wallet-7.12-prod,TransactionsAdapter,TransactionsAdapter,Controller,wallet.ui,wallet.ui.TransactionsAdapter
bitcoin-wallet-7.12-prod,TransactionsAdapter$ChangeType,TransactionsAdapter$ChangeType,Information Holder,wallet.ui,wallet.ui.TransactionsAdapter$ChangeType
bitcoin-wallet-7.12-prod,TransactionsAdapter$ItemAnimator,TransactionsAdapter$ItemAnimator,Service Provider,wallet.ui,wallet.ui.TransactionsAdapter$ItemAnimator
bitcoin-wallet-7.12-prod,TransactionsAdapter$ListItem,TransactionsAdapter$ListItem,Information Holder,wallet.ui,wallet.ui.TransactionsAdapter$ListItem
bitcoin-wallet-7.12-prod,TransactionsAdapter$OnClickListener,TransactionsAdapter$OnClickListener,Service Provider,wallet.ui,wallet.ui.TransactionsAdapter$OnClickListener
bitcoin-wallet-7.12-prod,TransactionsAdapter$TransactionViewHolder,TransactionsAdapter$TransactionViewHolder,Information Holder,wallet.ui,wallet.ui.TransactionsAdapter$TransactionViewHolder
bitcoin-wallet-7.12-prod,TransactionsAdapter$WarningType,TransactionsAdapter$WarningType,Information Holder,wallet.ui,wallet.ui.TransactionsAdapter$WarningType
bitcoin-wallet-7.12-prod,TransactionsAdapter$WarningViewHolder,TransactionsAdapter$WarningViewHolder,Information Holder,wallet.ui,wallet.ui.TransactionsAdapter$WarningViewHolder
bitcoin-wallet-7.12-prod,WalletActionsFragment,WalletActionsFragment,Coordinator,wallet.ui,wallet.ui.WalletActionsFragment
bitcoin-wallet-7.12-prod,WalletActivity,WalletActivity,Interfacer,wallet.ui,wallet.ui.WalletActivity
bitcoin-wallet-7.12-prod,WalletActivity$QuickReturnBehavior,WalletActivity$QuickReturnBehavior,Service Provider,wallet.ui,wallet.ui.WalletActivity$QuickReturnBehavior
bitcoin-wallet-7.12-prod,WalletActivityViewModel,WalletActivityViewModel,Information Holder,wallet.ui,wallet.ui.WalletActivityViewModel
bitcoin-wallet-7.12-prod,WalletActivityViewModel$EnterAnimationState,WalletActivityViewModel$EnterAnimationState,Information Holder,wallet.ui,wallet.ui.WalletActivityViewModel$EnterAnimationState
bitcoin-wallet-7.12-prod,WalletActivityViewModel$WalletEncryptedLiveData,WalletActivityViewModel$WalletEncryptedLiveData,Service Provider,wallet.ui,wallet.ui.WalletActivityViewModel$WalletEncryptedLiveData
bitcoin-wallet-7.12-prod,WalletActivityViewModel$WalletLegacyFallbackLiveData,WalletActivityViewModel$WalletLegacyFallbackLiveData,Information Holder,wallet.ui,wallet.ui.WalletActivityViewModel$WalletLegacyFallbackLiveData
bitcoin-wallet-7.12-prod,WalletAddressDialogFragment,WalletAddressDialogFragment,Interfacer,wallet.ui,wallet.ui.WalletAddressDialogFragment
bitcoin-wallet-7.12-prod,WalletAddressFragment,WalletAddressFragment,Interfacer,wallet.ui,wallet.ui.WalletAddressFragment
bitcoin-wallet-7.12-prod,WalletAddressViewModel,WalletAddressViewModel,Service Provider,wallet.ui,wallet.ui.WalletAddressViewModel
bitcoin-wallet-7.12-prod,WalletAddressViewModel$CurrentAddressLiveData,WalletAddressViewModel$CurrentAddressLiveData,Information Holder,wallet.ui,wallet.ui.WalletAddressViewModel$CurrentAddressLiveData
bitcoin-wallet-7.12-prod,WalletAddressesAdapter,WalletAddressesAdapter,Structurer,wallet.ui,wallet.ui.WalletAddressesAdapter
